customer_id,step,age,region,recency_days,frequency,avg_monetary,action,donation,profit
266,6,54,south,414,1,69.95557180598688,1,0.0,-0.5
266,7,54,south,440,2,52.50611439701396,1,37.1525728970818,36.6525728970818
267,0,71,north,330,8,23.979576265253456,0,15.96598815940411,15.96598815940411
267,1,71,north,369,8,19.569032117512503,0,0.0,0.0
267,2,71,north,394,8,20.51582910169054,0,0.0,0.0
267,3,71,north,420,8,20.275099351844258,0,0.0,0.0
267,4,71,north,453,8,25.98777165585399,0,1.9463828912920909,1.9463828912920909
267,5,71,north,480,8,25.206761868330425,0,0.0,0.0
267,6,71,north,518,8,23.957776654230525,0,0.0,0.0
267,7,71,north,548,8,26.67313770909744,0,0.0,0.0
268,0,46,east,266,6,52.67793838676162,0,5.4944289901408245,5.4944289901408245
268,1,46,east,294,6,66.61192119851975,0,0.0,0.0
268,2,46,east,333,6,60.01222749257711,0,0.0,0.0
268,3,46,east,370,6,38.43301619611851,0,0.0,0.0
268,4,46,east,405,7,36.450255577090225,0,0.0,0.0
268,5,46,east,438,7,37.84991002595614,0,0.0,0.0
269,0,56,north,281,2,11.239671677185388,1,0.0,-0.5
269,1,56,north,301,2,7.103540321275932,1,10.743283821345155,10.243283821345155
269,2,56,north,323,2,2.7341463231816414,1,11.020887585300645,10.520887585300645
269,3,56,north,352,2,1.0,1,0.0,-0.5
270,0,26,north,67,6,4.7550434069042815,0,8.41936183610246,8.41936183610246
270,1,26,north,101,6,14.266248401767232,0,56.58590972022485,56.58590972022485
270,2,26,north,134,7,13.18650924331627,0,6.216762307863069,6.216762307863069
270,3,26,north,163,7,3.7333338704077104,0,43.91451948601238,43.91451948601238
270,4,26,north,190,7,1.0,0,34.625301277182864,34.625301277182864
271,0,64,east,153,7,36.02607237451865,0,0.0,0.0
271,1,64,east,182,7,34.09419342695763,0,0.0,0.0
271,2,64,east,220,7,18.68435761042297,0,0.0,0.0
271,3,64,east,252,7,12.745398935282253,0,0.0,0.0
271,4,64,east,283,7,11.092379591672106,0,0.0,0.0
271,5,64,east,308,7,12.436078206529679,0,0.0,0.0
271,6,64,east,347,7,15.009307157535414,0,0.0,0.0
272,0,31,north,46,9,93.21062652736308,0,0.0,0.0
272,1,31,north,82,9,97.48867080017162,0,0.0,0.0
272,2,31,north,121,9,104.69023215517426,0,0.0,0.0
272,3,31,north,145,10,115.80583406191968,0,0.0,0.0
272,4,31,north,181,10,114.4683159112496,0,0.0,0.0
273,0,33,west,250,9,15.1158421161226,0,0.0,0.0
273,1,33,west,272,10,11.52318622277062,0,0.0,0.0
273,2,33,west,301,10,11.153820565668289,0,0.0,0.0
273,3,33,west,328,10,22.401021442211285,0,0.0,0.0
273,4,33,west,352,10,34.94345702430165,0,0.0,0.0
273,5,33,west,376,10,22.127005195847744,0,0.0,0.0
273,6,33,west,402,10,27.543722225873474,0,0.0,0.0
273,7,33,west,439,10,41.53093705678233,0,0.0,0.0
274,0,44,north,172,3,43.1407048345546,0,0.0,0.0
274,1,44,north,200,3,46.487361040641765,0,0.0,0.0
274,2,44,north,226,3,52.22561702056163,0,0.0,0.0
274,3,44,north,255,3,51.84870369677041,0,0.0,0.0
274,4,44,north,283,3,74.84658237378662,0,0.0,0.0
275,0,44,south,94,7,9.40290009370943,0,8.238772364484552,8.238772364484552
275,1,44,south,126,7,15.435259883968612,0,14.494901244352686,14.494901244352686
275,2,44,south,163,8,18.564156656695747,0,0.0,0.0
275,3,44,south,194,8,16.910633632106045,0,16.026658881611798,16.026658881611798
276,0,30,west,217,0,5.088680510823153,1,0.0,-0.5
276,1,30,west,250,0,26.05232411565717,1,0.0,-0.5
276,2,30,west,270,0,33.41889436332287,1,0.0,-0.5
276,3,30,west,305,0,18.53306084575741,1,0.0,-0.5
277,0,71,south,167,10,46.2588564243567,0,16.200749700175095,16.200749700175095
277,1,71,south,196,10,56.36016819097881,0,67.68036373767279,67.68036373767279
277,2,71,south,222,10,80.58950654573582,0,0.0,0.0
277,3,71,south,247,10,86.74648473291037,0,60.21115978022344,60.21115978022344
277,4,71,south,272,10,115.33692473620073,0,41.51346347265734,41.51346347265734
277,5,71,south,297,11,121.42605768739045,0,68.76648276024403,68.76648276024403
278,0,62,east,221,9,1.694278133157134,0,0.0,0.0
278,1,62,east,245,9,5.9167542678929745,0,0.0,0.0
278,2,62,east,271,9,5.159894128841545,0,0.0,0.0
278,3,62,east,301,9,1.0,0,0.0,0.0
278,4,62,east,336,10,1.0,0,0.0,0.0
278,5,62,east,364,10,1.0,0,0.0,0.0
279,0,45,west,125,3,42.15711158030501,0,1.8821783779228447,1.8821783779228447
279,1,45,west,164,3,43.77255583883434,0,0.0,0.0
279,2,45,west,194,3,36.50296045663456,0,0.0,0.0
279,3,45,west,220,3,46.10982425871082,0,0.0,0.0
279,4,45,west,247,3,47.358098915053255,0,0.0,0.0
279,5,45,west,268,3,40.24274164729033,0,0.0,0.0
279,6,45,west,303,3,30.446518099562915,0,0.0,0.0
279,7,45,west,336,3,29.063413753018754,0,0.0,0.0
280,0,32,west,205,5,1.0576922721374071,0,0.0,0.0
280,1,32,west,231,5,1.0,0,0.0,0.0
280,2,32,west,269,5,6.096011602735011,0,0.0,0.0
280,3,32,west,298,5,3.97907018896607,0,0.0,0.0
280,4,32,west,323,5,6.544997078858334,0,0.0,0.0
281,0,31,south,311,0,1.0,1,0.0,-0.5
281,1,31,south,338,0,7.195823441679632,1,0.0,-0.5
281,2,31,south,366,0,1.0,1,0.1052380991903416,-0.3947619008096584
281,3,31,south,386,0,1.0,1,0.0,-0.5
281,4,31,south,417,0,3.3094497467613073,1,0.0,-0.5
281,5,31,south,439,0,10.889796448849186,1,0.0,-0.5
282,0,42,north,283,2,8.50869629738781,1,0.0,-0.5
282,1,42,north,317,3,5.441541396472486,0,0.0,0.0
282,2,42,north,341,3,11.652967385517417,0,0.0,0.0
282,3,42,north,369,3,1.0,0,0.0,0.0
282,4,42,north,403,3,1.0,0,0.0,0.0
282,5,42,north,429,3,1.0,0,0.0,0.0
282,6,42,north,451,3,1.0,0,0.0,0.0
283,0,32,north,252,7,29.250298897859984,0,0.0,0.0
283,1,32,north,287,7,26.58875409027447,0,0.0,0.0
283,2,32,north,308,7,33.47290373687524,0,0.0,0.0
283,3,32,north,339,7,26.135626935285345,0,0.0,0.0
283,4,32,north,363,7,31.967267629429085,0,0.0,0.0
283,5,32,north,402,7,39.369465077323035,0,0.0,0.0
284,0,70,north,173,4,43.771667062638684,0,0.0,0.0
284,1,70,north,211,4,41.693806112123696,0,0.0,0.0
284,2,70,north,238,4,29.396636842662637,0,0.0,0.0
284,3,70,north,268,4,32.20058462433059,0,0.0,0.0
284,4,70,north,292,4,36.34775079739904,0,0.0,0.0
284,5,70,north,322,4,38.58750007783931,0,0.0,0.0
284,6,70,north,358,4,23.538113211252224,0,0.0,0.0
285,0,30,north,125,4,12.987006849562613,0,0.0,0.0
285,1,30,north,161,4,3.7927935910350854,0,0.0,0.0
285,2,30,north,192,4,1.0,0,0.0,0.0
285,3,30,north,213,4,4.705564804547561,0,0.0,0.0
285,4,30,north,234,4,15.782865930093351,0,0.0,0.0
285,5,30,north,260,4,11.445554548852133,0,0.0,0.0
285,6,30,north,285,4,1.0,0,0.0,0.0
286,0,66,north,270,2,150.89159816229792,1,0.0,-0.5
286,1,66,north,295,2,154.72468133547264,1,0.0,-0.5
286,2,66,north,320,2,172.99155007591202,1,0.0,-0.5
286,3,66,north,341,2,180.5962004994645,1,0.0,-0.5
286,4,66,north,372,3,182.6417198460324,0,0.0,0.0
286,5,66,north,405,3,184.5922380199543,0,0.0,0.0
286,6,66,north,427,3,185.4001026288735,0,0.0,0.0
286,7,66,north,466,3,186.0392013130507,0,0.0,0.0
287,0,41,east,174,9,10.445946013979519,0,0.0,0.0
287,1,41,east,209,10,1.0,0,0.0,0.0
287,2,41,east,245,11,16.857263370002414,0,0.0,0.0
287,3,41,east,278,11,1.9575303790066005,0,0.0,0.0
287,4,41,east,302,12,7.380080647263905,0,0.0,0.0
287,5,41,east,331,12,1.0,0,8.90489948116944,8.90489948116944
288,0,19,west,343,4,75.814215293861,0,0.0,0.0
288,1,19,west,369,4,91.68157124758076,0,0.0,0.0
288,2,19,west,399,5,104.8358837423502,0,51.11705049012606,51.11705049012606
288,3,19,west,429,5,98.4733068735366,0,0.0,0.0
288,4,19,west,456,5,93.3624515387212,0,0.0,0.0
288,5,19,west,485,5,95.82177076266991,0,0.0,0.0
289,0,57,south,155,8,174.7529832231374,0,0.0,0.0
289,1,57,south,175,8,179.36402677124946,0,0.0,0.0
289,2,57,south,209,8,188.5088550327526,0,0.0,0.0
289,3,57,south,245,8,192.23176093865587,0,0.0,0.0
290,0,64,north,98,8,95.81198704319857,0,1.4454427178447804,1.4454427178447804
290,1,64,north,134,8,110.31712119073704,0,7.319965802493184,7.319965802493184
290,2,64,north,166,8,96.55409425665657,0,0.0,0.0
290,3,64,north,196,8,81.15721196691642,0,5.332467555390287,5.332467555390287
291,0,39,south,33,9,53.152530554669575,0,8.326935318387108,8.326935318387108
291,1,39,south,64,9,62.939691717841704,0,35.787873981063996,35.787873981063996
291,2,39,south,93,9,65.32558396872636,0,7.600570436165425,7.600570436165425
291,3,39,south,129,9,65.88227694631463,0,0.0,0.0
292,0,50,west,336,6,145.9868807395674,0,0.0,0.0
292,1,50,west,364,6,151.46434344268079,0,0.0,0.0
292,2,50,west,387,6,152.31782647395914,0,0.0,0.0
292,3,50,west,417,6,144.65486354175337,0,18.910981861348933,18.910981861348933
292,4,50,west,446,6,149.4936019293892,0,0.0,0.0
292,5,50,west,475,6,144.04540046345568,0,31.700084678085453,31.700084678085453
293,0,31,north,102,9,1.0,0,0.0,0.0
293,1,31,north,135,9,1.0,0,0.0,0.0
293,2,31,north,174,9,10.741925100876113,0,0.0,0.0
293,3,31,north,208,9,15.76879607646219,0,0.41440805956565724,0.41440805956565724
293,4,31,north,241,9,7.18557961196073,0,0.0,0.0
293,5,31,north,268,9,1.0,0,0.0,0.0
293,6,31,north,292,9,2.922782602174446,0,0.0,0.0
293,7,31,north,315,9,1.0,0,0.0,0.0
294,0,37,south,210,2,8.517339295235647,1,0.0,-0.5
294,1,37,south,240,2,13.98675373142725,1,0.0,-0.5
294,2,37,south,268,2,1.3886447052172812,1,0.0,-0.5
294,3,37,south,290,2,5.153609100432984,1,0.0,-0.5
294,4,37,south,312,2,8.737786549193835,1,0.0,-0.5
294,5,37,south,344,2,28.318481338545713,1,0.0,-0.5
295,0,61,west,290,8,46.086257714734096,0,0.0,0.0
295,1,61,west,319,8,47.543741080728125,0,0.0,0.0
295,2,61,west,358,8,58.2558315622519,0,0.0,0.0
295,3,61,west,381,8,33.64058205645335,0,0.0,0.0
295,4,61,west,403,8,38.503143178208525,0,0.0,0.0
295,5,61,west,424,8,28.607752256847142,0,0.0,0.0
296,0,59,east,210,1,52.49026505127009,1,0.0,-0.5
296,1,59,east,236,1,38.577872682243594,1,0.0,-0.5
296,2,59,east,272,1,42.968971338434585,1,0.0,-0.5
296,3,59,east,299,1,50.120897551427454,1,0.0,-0.5
296,4,59,east,338,1,45.50964601878148,1,0.0,-0.5
296,5,59,east,367,1,55.60253070913426,1,0.0,-0.5
296,6,59,east,393,1,39.08161682046909,1,0.0,-0.5
296,7,59,east,426,1,46.14252939731681,1,0.0,-0.5
296,8,59,east,465,1,43.51378176069708,1,0.0,-0.5
297,0,31,west,208,6,220.39849804647386,0,0.0,0.0
297,1,31,west,235,6,208.1069296864392,0,0.0,0.0
297,2,31,west,263,6,188.72662642648748,0,0.0,0.0
297,3,31,west,291,7,173.46422964042202,0,0.0,0.0
297,4,31,west,316,8,191.6111502330738,0,8.327499044491868,8.327499044491868
297,5,31,west,349,8,199.61765965648542,0,0.6559436017145325,0.6559436017145325
297,6,31,west,372,8,202.88660519967945,0,0.0,0.0
298,0,54,west,375,8,44.95997948062505,0,0.0,0.0
298,1,54,west,408,8,40.684606232054776,0,0.0,0.0
298,2,54,west,447,9,39.34533200898906,0,0.0,0.0
298,3,54,west,477,9,50.862113534089396,0,0.0,0.0
298,4,54,west,497,9,50.880848934586304,0,0.0,0.0
298,5,54,west,535,10,60.26942379569072,0,0.0,0.0
299,0,50,north,296,4,5.019600847832379,0,0.0,0.0
299,1,50,north,326,4,13.166924363850852,0,0.0,0.0
299,2,50,north,346,5,21.229192026990255,0,0.0,0.0
299,3,50,north,373,5,31.418902113759103,0,0.0,0.0
299,4,50,north,398,5,47.20264705879225,0,0.0,0.0
299,5,50,north,424,5,58.163952820137325,0,0.0,0.0
299,6,50,north,455,5,45.24848617018705,0,0.0,0.0
300,0,50,south,207,4,1.0,0,0.0,0.0
300,1,50,south,241,4,10.934141578456167,0,0.0,0.0
300,2,50,south,279,4,8.202220325046834,0,0.0,0.0
300,3,50,south,316,5,8.182054962713972,0,0.0,0.0
300,4,50,south,355,5,16.338237397312827,0,0.0,0.0
301,0,43,south,71,2,28.70148404986044,0,4.287836732044451,4.287836732044451
301,1,43,south,108,2,30.89891267935466,0,0.0,0.0
301,2,43,south,147,2,35.66339565120779,1,6.083607991338242,5.583607991338242
301,3,43,south,184,3,16.432654417503638,0,7.383056508689748,7.383056508689748
301,4,43,south,221,3,5.601049881482794,0,0.0,0.0
301,5,43,south,254,4,6.088223061227073,0,0.0,0.0
301,6,43,south,292,4,8.43334699981479,0,0.0,0.0
301,7,43,south,314,4,1.0,0,0.0,0.0
302,0,38,north,240,4,144.71203714750658,0,0.0,0.0
302,1,38,north,273,4,155.70044917780544,0,0.0,0.0
302,2,38,north,301,4,152.37912257708265,0,0.0,0.0
302,3,38,north,326,4,174.13618349388435,0,0.0,0.0
302,4,38,north,353,4,172.2260171912413,0,0.0,0.0
302,5,38,north,382,4,172.63901844865845,0,0.0,0.0
302,6,38,north,404,4,185.44812427923202,0,0.0,0.0
302,7,38,north,430,4,196.06779319366873,0,0.0,0.0
303,0,58,east,142,0,14.61457696305533,1,0.0,-0.5
303,1,58,east,178,0,1.0,1,0.0,-0.5
303,2,58,east,205,0,4.194790748978672,1,0.0,-0.5
303,3,58,east,237,0,1.1201831927083647,1,0.0,-0.5
303,4,58,east,276,0,1.0726422585169932,1,0.6131125101221246,0.11311251012212464
303,5,58,east,297,0,1.0,1,0.0,-0.5
304,0,26,north,214,3,53.50474122612329,0,0.0,0.0
304,1,26,north,247,4,64.94794415379464,0,0.0,0.0
304,2,26,north,275,4,49.14520698442868,0,0.0,0.0
304,3,26,north,305,5,37.270175832500826,0,0.0,0.0
304,4,26,north,341,5,30.404323335366286,0,0.0,0.0
304,5,26,north,373,5,44.060906667129366,0,0.0,0.0
304,6,26,north,406,5,53.0898215784123,0,0.0,0.0
304,7,26,north,444,5,52.140959258313494,0,0.0,0.0
305,0,61,north,172,2,41.109553556347436,1,0.0,-0.5
305,1,61,north,195,2,43.470864449708394,1,0.0,-0.5
305,2,61,north,217,2,46.280841712884985,1,0.0,-0.5
305,3,61,north,253,2,39.61175129820213,1,0.0,-0.5
305,4,61,north,276,3,18.2944640266802,0,0.0,0.0
305,5,61,north,303,3,17.727701663810638,0,0.0,0.0
305,6,61,north,338,3,1.0,0,0.0,0.0
306,0,63,north,39,3,333.02578714227815,0,16.82263807106991,16.82263807106991
306,1,63,north,61,3,319.64305977457593,0,0.0,0.0
306,2,63,north,90,3,324.3239380124337,0,0.0,0.0
306,3,63,north,127,3,313.0659491392041,0,0.0,0.0
306,4,63,north,148,3,320.7958929650037,0,0.0,0.0
306,5,63,north,169,3,310.90198043593745,0,0.0,0.0
306,6,63,north,193,3,301.62866280867536,0,0.0,0.0
306,7,63,north,221,3,287.78132648772316,0,0.0,0.0
306,8,63,north,254,3,290.3970288230068,0,0.0,0.0
307,0,30,west,285,7,118.46182544280735,0,34.47663369795265,34.47663369795265
307,1,30,west,321,7,119.56861301384755,0,0.0,0.0
307,2,30,west,349,7,101.63632745591663,0,103.85605856081862,103.85605856081862
307,3,30,west,387,7,106.78955517004027,0,0.0,0.0
307,4,30,west,422,7,103.52332978385083,0,11.979672691038262,11.979672691038262
307,5,30,west,461,7,118.62829890780597,0,0.0,0.0
307,6,30,west,484,7,106.5895528275409,0,0.0,0.0
307,7,30,west,522,7,106.31237259352618,0,23.056468676135275,23.056468676135275
308,0,63,west,315,6,37.40666898182872,0,8.84924191674629,8.84924191674629
308,1,63,west,346,6,55.95762478099603,0,0.0,0.0
308,2,63,west,382,6,58.34954079335878,0,0.0,0.0
308,3,63,west,407,6,52.11405085931311,0,0.0,0.0
308,4,63,west,436,6,59.7359050586277,0,0.0,0.0
309,0,49,west,230,9,12.138983643540191,0,21.731429838701015,21.731429838701015
309,1,49,west,265,9,7.3191488102877855,0,17.237811337184883,17.237811337184883
309,2,49,west,304,9,4.241421136802251,0,0.0,0.0
309,3,49,west,342,9,1.0,0,8.927165618241437,8.927165618241437
309,4,49,west,362,9,1.0,0,0.0,0.0
309,5,49,west,387,9,1.6772319926342332,0,0.0,0.0
309,6,49,west,411,9,1.0,0,2.607043735086494,2.607043735086494
310,0,69,north,126,9,175.85321343944344,0,0.0,0.0
310,1,69,north,157,9,178.27872061768375,0,0.0,0.0
310,2,69,north,179,9,168.89137178324097,0,0.0,0.0
310,3,69,north,208,9,161.91222755950596,0,0.0,0.0
310,4,69,north,229,9,145.68999284750888,0,0.0,0.0
310,5,69,north,255,9,138.10641650708598,0,1.5832694683205477,1.5832694683205477
310,6,69,north,285,10,145.37315496605225,0,0.0,0.0
310,7,69,north,317,11,134.01423667525896,0,11.701427487396794,11.701427487396794
311,0,63,south,125,7,43.140562304749736,0,0.0,0.0
311,1,63,south,156,7,46.08701983037894,0,0.0,0.0
311,2,63,south,194,7,39.84833191021387,0,0.0,0.0
311,3,63,south,227,8,30.30174767273476,0,0.0,0.0
311,4,63,south,247,8,29.874102371119605,0,7.639639762751945,7.639639762751945
312,0,64,south,218,0,63.17528739564779,1,0.0,-0.5
312,1,64,south,257,0,68.1449708243346,1,0.0,-0.5
312,2,64,south,284,0,64.20492608035778,1,0.0,-0.5
312,3,64,south,305,0,44.172978648899814,1,2.393067070397728,1.893067070397728
312,4,64,south,330,0,38.591305544807945,1,0.0,-0.5
313,0,50,west,133,3,5.4598214975429595,0,1.3437512071514253,1.3437512071514253
313,1,50,west,171,3,1.0,0,2.350792697663824,2.350792697663824
313,2,50,west,208,3,22.18396711242776,0,37.516168846209496,37.516168846209496
313,3,50,west,233,3,34.185294757465684,0,0.0,0.0
313,4,50,west,267,3,35.94357903433487,0,15.669301237152416,15.669301237152416
313,5,50,west,287,3,19.375860039579024,0,7.068559194794593,7.068559194794593
313,6,50,west,308,3,1.0,0,15.817765585528878,15.817765585528878
313,7,50,west,345,3,17.42817792818499,0,0.0,0.0
313,8,50,west,379,3,20.23761178373787,0,4.19489877668513,4.19489877668513
314,0,30,east,80,1,52.2401078588665,0,0.43418996384016395,0.43418996384016395
314,1,30,east,113,1,45.88902929484653,0,27.78282546985764,27.78282546985764
314,2,30,east,139,1,39.64007714990645,1,12.526484373702862,12.026484373702862
314,3,30,east,167,1,46.40124672994608,1,17.250948201170104,16.750948201170104
315,0,46,north,339,7,1.0,0,0.0,0.0
315,1,46,north,373,7,1.0,0,0.0,0.0
315,2,46,north,395,7,1.0,0,0.0,0.0
315,3,46,north,423,7,1.0,0,0.0,0.0
316,0,72,south,37,1,51.90405670659219,0,4.927071054377094,4.927071054377094
316,1,72,south,58,1,60.55321421290814,0,14.988653005949413,14.988653005949413
316,2,72,south,95,1,63.25110396436147,0,0.0,0.0
316,3,72,south,132,1,68.83170253948568,1,0.0,-0.5
316,4,72,south,154,1,51.59502111917564,1,0.0,-0.5
316,5,72,south,183,1,34.02749950929176,1,0.0,-0.5
316,6,72,south,205,1,38.768190200410004,1,1.4830767539062644,0.9830767539062644
316,7,72,south,225,1,46.22557453962065,1,0.0,-0.5
316,8,72,south,249,1,41.74477133395918,1,4.51457775924877,4.01457775924877
317,0,55,west,108,3,1.0,0,5.9294598500208,5.9294598500208
317,1,55,west,140,3,9.843484733890561,0,22.734445419147132,22.734445419147132
317,2,55,west,173,4,1.0,0,23.326048089261384,23.326048089261384
317,3,55,west,193,4,1.0,0,0.0,0.0
318,0,66,west,116,3,47.92806427668349,0,0.9593234246304411,0.9593234246304411
318,1,66,west,149,3,46.69543324420846,0,0.0,0.0
318,2,66,west,180,3,40.42294476136495,0,0.0,0.0
318,3,66,west,202,3,33.56729667117624,0,0.0,0.0
318,4,66,west,222,3,47.74824675594441,0,0.8423994290596041,0.8423994290596041
318,5,66,west,261,3,42.62000449741354,0,0.0,0.0
318,6,66,west,295,3,52.55265301836513,0,0.0,0.0
318,7,66,west,329,3,74.04111830450796,0,2.0654602640330904,2.0654602640330904
318,8,66,west,355,3,44.963400764360564,0,0.0,0.0
319,0,40,east,330,8,17.28311453613148,0,0.0,0.0
319,1,40,east,357,8,15.522253420298659,0,2.0270338762714624,2.0270338762714624
319,2,40,east,379,9,1.0,0,0.0,0.0
319,3,40,east,411,9,1.0,0,0.0,0.0
319,4,40,east,437,10,1.890920723269406,0,0.0,0.0
319,5,40,east,464,10,1.0,0,0.0,0.0
319,6,40,east,494,10,21.483182169147213,0,0.0,0.0
319,7,40,east,532,10,24.096832057835428,0,0.0,0.0
320,0,36,south,365,6,52.49999742323065,0,0.0,0.0
320,1,36,south,387,6,63.5042716541568,0,78.07021365372402,78.07021365372402
320,2,36,south,417,6,49.81788057176423,0,26.27603843943307,26.27603843943307
320,3,36,south,448,6,66.20353724300705,0,20.909030926159197,20.909030926159197
320,4,36,south,475,7,70.47241413284131,0,14.086845085980464,14.086845085980464
320,5,36,south,495,7,65.96512883268595,0,4.3382134896493385,4.3382134896493385
320,6,36,south,521,8,67.46247934121108,0,0.0,0.0
320,7,36,south,550,8,60.28708080089309,0,0.0,0.0
321,0,74,north,162,6,1.0,0,0.0,0.0
321,1,74,north,187,6,3.1021490678692825,0,0.0,0.0
321,2,74,north,217,6,7.685804381342493,0,0.0,0.0
321,3,74,north,239,7,1.0,0,0.0,0.0
321,4,74,north,272,7,14.562879820023808,0,0.0,0.0
321,5,74,north,298,7,15.32457749767008,0,0.0,0.0
322,0,66,east,319,4,25.60122497427176,0,0.0,0.0
322,1,66,east,352,4,31.874402506532657,0,5.730428986675511,5.730428986675511
322,2,66,east,385,4,21.82109691280786,0,0.0,0.0
322,3,66,east,416,4,30.811760071520627,0,0.0,0.0
323,0,56,west,319,3,38.79424037250473,0,12.441614269680443,12.441614269680443
323,1,56,west,341,3,57.18126554289785,0,0.0,0.0
323,2,56,west,377,3,64.5071783878113,0,23.24724746270788,23.24724746270788
323,3,56,west,412,3,55.387035290001734,0,19.70197899395032,19.70197899395032
323,4,56,west,448,3,49.92271001747235,0,0.0,0.0
323,5,56,west,486,3,43.94882384763477,0,8.315434840663686,8.315434840663686
323,6,56,west,511,3,41.35032033566941,0,0.0,0.0
323,7,56,west,548,3,23.838474338470675,0,0.0,0.0
323,8,56,west,580,3,25.304450799908928,0,0.0,0.0
324,0,33,east,260,5,40.00150249692615,0,0.0,0.0
324,1,33,east,285,5,30.06218702006386,0,0.0,0.0
324,2,33,east,306,5,20.97173529666096,0,0.0,0.0
324,3,33,east,344,5,9.952217355423853,0,0.0,0.0
325,0,31,west,69,8,14.599068259410094,0,0.0,0.0
325,1,31,west,107,8,33.32037344279951,0,7.7964069613597085,7.7964069613597085
325,2,31,west,135,8,40.44960269974384,0,0.0,0.0
325,3,31,west,162,8,46.99600509985865,0,0.0,0.0
325,4,31,west,194,8,43.31804733124159,0,8.363218732406677,8.363218732406677
325,5,31,west,225,8,47.887001272692146,0,0.0,0.0
326,0,40,east,320,4,233.6466697728121,0,11.25441427953485,11.25441427953485
326,1,40,east,353,4,224.30462446023427,0,0.0,0.0
326,2,40,east,378,4,215.86182949239787,0,0.0,0.0
326,3,40,east,402,4,218.26368676355213,0,0.0,0.0
326,4,40,east,434,4,225.22821869902242,0,0.0,0.0
326,5,40,east,459,4,235.76909025803312,0,0.0,0.0
327,0,54,west,238,9,1.0,0,0.0,0.0
327,1,54,west,276,9,1.0,0,0.0,0.0
327,2,54,west,298,9,8.72215013645185,0,0.0,0.0
327,3,54,west,328,9,9.568719998510753,0,0.0,0.0
327,4,54,west,348,9,16.90431770392638,0,10.493842800911214,10.493842800911214
327,5,54,west,368,9,11.372217472202315,0,0.0,0.0
327,6,54,west,406,9,14.041012933249721,0,0.0,0.0
328,0,44,west,143,0,12.113533661218899,1,0.0,-0.5
328,1,44,west,182,0,19.52155966912041,1,0.0,-0.5
328,2,44,west,217,0,5.5236826213586845,1,0.0,-0.5
328,3,44,west,241,0,9.785317660337926,1,0.0,-0.5
328,4,44,west,266,0,1.0267668071721445,1,0.0,-0.5
328,5,44,west,298,0,5.79587266653268,1,0.0,-0.5
329,0,29,west,200,7,44.66678172425881,0,0.0,0.0
329,1,29,west,233,7,33.23149553391103,0,0.0,0.0
329,2,29,west,262,7,29.73875672403095,0,0.0,0.0
329,3,29,west,283,7,11.00217977952967,0,0.0,0.0
329,4,29,west,307,7,9.620369157748446,0,0.0,0.0
329,5,29,west,334,8,4.258835027112381,0,0.0,0.0
330,0,59,south,290,0,10.66974233157504,1,0.0,-0.5
330,1,59,south,324,0,6.481841955364043,1,1.1032948937173472,0.6032948937173472
330,2,59,south,357,0,4.787229233503824,1,0.0,-0.5
330,3,59,south,387,0,14.366621541479004,1,0.0,-0.5
330,4,59,south,425,0,26.905975133013925,1,0.0,-0.5
330,5,59,south,454,0,18.808505129102173,1,0.0,-0.5
330,6,59,south,478,0,11.910725590829877,1,0.0,-0.5
331,0,18,north,95,8,29.82514741002968,0,15.594883381653968,15.594883381653968
331,1,18,north,120,8,22.33924204250285,0,9.59700784897648,9.59700784897648
331,2,18,north,149,8,34.00180371682739,0,17.19739879082254,17.19739879082254
331,3,18,north,178,8,24.061779285824844,0,0.0,0.0
331,4,18,north,209,8,12.911772731501298,0,0.0,0.0
331,5,18,north,243,9,18.123705484019645,0,2.1895435091239563,2.1895435091239563
332,0,37,north,349,8,131.46552740967573,0,0.0,0.0
332,1,37,north,384,9,128.7505321978277,0,37.04338327115157,37.04338327115157
332,2,37,north,423,9,132.62070346210103,0,21.707823956352758,21.707823956352758
332,3,37,north,448,9,144.24619766284619,0,0.0,0.0
332,4,37,north,477,10,147.79956016836482,0,0.0,0.0
332,5,37,north,509,10,161.98205379433753,0,0.0,0.0
332,6,37,north,539,10,168.8055203867668,0,0.0,0.0
332,7,37,north,560,10,191.04768309429096,0,0.0,0.0
333,0,24,north,110,4,2.3958462471142794,0,0.0,0.0
333,1,24,north,131,4,13.165961696596414,0,0.0,0.0
333,2,24,north,151,4,20.20841749372228,0,2.885338930944563,2.885338930944563
333,3,24,north,185,4,1.0,0,19.39783549953536,19.39783549953536
333,4,24,north,219,4,1.0,0,9.731478364460608,9.731478364460608
333,5,24,north,254,5,1.0,0,0.0,0.0
333,6,24,north,277,6,9.727983519230039,0,0.0,0.0
333,7,24,north,315,6,27.555996016977822,0,13.692026881613891,13.692026881613891
333,8,24,north,350,6,38.0782753601844,0,23.207098821978047,23.207098821978047
334,0,44,south,330,1,17.977336594489085,1,4.5238389245683095,4.0238389245683095
334,1,44,south,367,1,20.96158560452432,1,0.0,-0.5
334,2,44,south,395,1,24.73666055487738,1,0.0,-0.5
334,3,44,south,421,1,29.408407285027135,1,0.0,-0.5
334,4,44,south,460,2,50.24791725110548,1,0.0,-0.5
334,5,44,south,498,2,34.750940403180174,1,0.0,-0.5
334,6,44,south,534,2,6.23888914739598,1,0.0,-0.5
334,7,44,south,554,3,1.0,0,23.49998617218833,23.49998617218833
335,0,48,north,360,5,104.26484483589952,0,0.0,0.0
